date,province,health_zone,total_p,total_c,new_s,total_s,total_d,total_dc,total_cure,total_vacc
20181014,Tshopo,Kisangani,,,,,,,,
20181015,Tshopo,Kisangani,,,,,,,,
20181016,Tshopo,Kisangani,,,,,,,,
20181017,Tshopo,Kisangani,,,,,,,,
20181018,Tshopo,Kisangani,,,,,,,,
20181019,Tshopo,Kisangani,,,,,,,,
20181020,Tshopo,Kisangani,,,,,,,,
20181021,Tshopo,Kisangani,,,,,,,,
20181022,Tshopo,Kisangani,,,,,,,,
20181023,Tshopo,Kisangani,,,,,,,,
20181024,Tshopo,Kisangani,,,,,,,,
20181025,Tshopo,Kisangani,,,,,,,,
20181026,Tshopo,Kisangani,,,,,,,,
20181027,Tshopo,Kisangani,,,,,,,,
20181028,Tshopo,Kisangani,,,,,,,,
20181029,Tshopo,Kisangani,,,,,,,,
20181030,Tshopo,Kisangani,,,,,,,,
20181031,Tshopo,Kisangani,,,,,,,,
20181101,Tshopo,Kisangani,,,,,,,,
20181102,Tshopo,Kisangani,,,,,,,,
20181103,Tshopo,Kisangani,,,,,,,,
20181104,Tshopo,Kisangani,,,,,,,,
20181105,Tshopo,Kisangani,,,,,,,,
20181106,Tshopo,Kisangani,,,,,,,,
20181107,Tshopo,Kisangani,,,,,,,,
20181108,Tshopo,Kisangani,,,,,,,,
20181109,Tshopo,Kisangani,,,,,,,,
20181110,Tshopo,Kisangani,,,,,,,,
20181111,Tshopo,Kisangani,,,,,,,,
20181112,Tshopo,Kisangani,,,,,,,,
20181113,Tshopo,Kisangani,,,,,,,,
20181114,Tshopo,Kisangani,,,,,,,,
20181115,Tshopo,Kisangani,,,,,,,,
20181116,Tshopo,Kisangani,,,,,,,,
20181117,Tshopo,Kisangani,,,,,,,,
20181118,Tshopo,Kisangani,,,,,,,,
20181119,Tshopo,Kisangani,,,,,,,,
20181120,Tshopo,Kisangani,,,,,,,,
20181121,Tshopo,Kisangani,,,,,,,,
20181122,Tshopo,Kisangani,,,,,,,,
20181123,Tshopo,Kisangani,,,,,,,,
20181124,Tshopo,Kisangani,,,,,,,,
20181125,Tshopo,Kisangani,,,,,,,,
20181126,Tshopo,Kisangani,,,,,,,,
20181127,Tshopo,Kisangani,,,,,,,,
20181128,Tshopo,Kisangani,,,,,,,,
20181129,Tshopo,Kisangani,,,,,,,,
20181130,Tshopo,Kisangani,,,,,,,,
20181201,Tshopo,Kisangani,,,,,,,,
20181202,Tshopo,Kisangani,,,,,,,,
20181203,Tshopo,Kisangani,,,,,,,,
20181204,Tshopo,Kisangani,,,,,,,,
20181205,Tshopo,Kisangani,,,,,,,,
20181206,Tshopo,Kisangani,,,,,,,,
20181207,Tshopo,Kisangani,,,,,,,,
20181208,Tshopo,Kisangani,,,,,,,,
20181209,Tshopo,Kisangani,,,,,,,,
20181210,Tshopo,Kisangani,,,,,,,,13
20181211,Tshopo,Kisangani,,,,,,,,13
